Country_1,Country_2,Cooperation_Count,Country_Pair,Total_Articles_Country_1,Total_Articles_Country_2,Int_ij,k_i,k_j,Sim_ij
Belgium,Jean-Pierre,1,"('Belgium', 'Jean-Pierre')",208,1,0.004807692307692308,88,1,0.007391404949863533
Belgium,Lotte,1,"('Belgium', 'Lotte')",208,1,0.004807692307692308,88,2,0.0052265125625443175
France,Lotte,1,"('France', 'Lotte')",593,1,0.0016863406408094434,150,2,0.002370893390552349
Belgium,Marek,2,"('Belgium', 'Marek')",208,1,0.019230769230769232,88,1,0.014782809899727066
Belgium,Nadja,3,"('Belgium', 'Nadja')",208,1,0.04326923076923077,88,3,0.01280228891247973
Germany,Nadja,1,"('Germany', 'Nadja')",428,1,0.002336448598130841,115,3,0.002602367148807186
Adeline,Nadja,1,"('Adeline', 'Nadja')",1,1,1.0,3,3,0.3333333333333333
Belgium,Claudia,4,"('Belgium', 'Claudia')",208,5,0.015384615384615385,88,2,0.009349469900084572
Claudia,Claudia,1,"('Claudia', 'Claudia')",5,5,0.04,6,2,0.057735026918962574
Belgium,Mieke,1,"('Belgium', 'Mieke')",208,1,0.004807692307692308,88,2,0.0052265125625443175
Beatrice,Mieke,1,"('Beatrice', 'Mieke')",1,1,1.0,6,2,0.28867513459481287
Belgium,Louis,1,"('Belgium', 'Louis')",208,1,0.004807692307692308,88,1,0.007391404949863533
Belgium,Isaline,2,"('Belgium', 'Isaline')",208,1,0.019230769230769232,88,1,0.014782809899727066
Belgium,Ilaria,1,"('Belgium', 'Ilaria')",208,1,0.004807692307692308,88,2,0.0052265125625443175
Andrea,Ilaria,1,"('Andrea', 'Ilaria')",11,1,0.09090909090909091,10,2,0.06741998624632421
Belgium,Obaa Akua,2,"('Belgium', 'Obaa Akua')",208,2,0.009615384615384616,88,2,0.007391404949863533
Obaa Akua,Obaa Akua,1,"('Obaa Akua', 'Obaa Akua')",2,2,0.25,3,2,0.2041241452319315
Belgium,Smaranda,2,"('Belgium', 'Smaranda')",208,2,0.009615384615384616,88,3,0.006035056869815845
Obaa Akua,Smaranda,4,"('Obaa Akua', 'Smaranda')",2,2,4.0,3,3,0.6666666666666666
Smaranda,Smaranda,1,"('Smaranda', 'Smaranda')",2,2,0.25,2,3,0.2041241452319315
Spain,Sylvia,2,"('Spain', 'Sylvia')",535,1,0.007476635514018692,21,1,0.01886876420363344
Spain,Stefania,2,"('Spain', 'Stefania')",535,2,0.003738317757009346,21,2,0.00943438210181672
Italy,Stefania,2,"('Italy', 'Stefania')",219,2,0.0091324200913242,72,2,0.007963641376124942
Spain,Yolanda,1,"('Spain', 'Yolanda')",535,1,0.001869158878504673,21,2,0.006671115560499595
Almudena,Yolanda,1,"('Almudena', 'Yolanda')",1,1,1.0,2,2,0.5
Spain,Victor Jesus,2,"('Spain', 'Victor Jesus')",535,1,0.007476635514018692,21,1,0.01886876420363344
Spain,Susana,1,"('Spain', 'Susana')",535,2,0.0009345794392523365,21,3,0.0038515703646495427
Portugal,Susana,3,"('Portugal', 'Susana')",114,2,0.039473684210526314,23,3,0.023918243661746993
Armenio,Susana,1,"('Armenio', 'Susana')",6,2,0.08333333333333333,6,3,0.06804138174397717
Ireland,Jane Frecknall,1,"('Ireland', 'Jane Frecknall')",73,1,0.0136986301369863,23,1,0.024404766228169002
Ireland,Marann,1,"('Ireland', 'Marann')",73,1,0.0136986301369863,23,1,0.024404766228169002
Ireland,Lijing,1,"('Ireland', 'Lijing')",73,2,0.00684931506849315,23,1,0.017256775693210744
Ireland,Marius,1,"('Ireland', 'Marius')",73,1,0.0136986301369863,23,2,0.017256775693210744
Donna,Marius,1,"('Donna', 'Marius')",1,1,1.0,3,2,0.408248290463863
Ireland,Luca,1,"('Ireland', 'Luca')",73,2,0.00684931506849315,23,2,0.012202383114084501
Italy,Luca,2,"('Italy', 'Luca')",219,2,0.0091324200913242,72,2,0.007963641376124942
Ireland,Stefano,1,"('Ireland', 'Stefano')",73,3,0.0045662100456621,23,4,0.007045049175671631
Italy,Stefano,5,"('Italy', 'Stefano')",219,3,0.0380517503805175,72,4,0.011494526230588444
Giovanni,Stefano,1,"('Giovanni', 'Stefano')",2,3,0.16666666666666666,5,4,0.09128709291752768
Luca,Stefano,1,"('Luca', 'Stefano')",2,3,0.16666666666666666,1,4,0.2041241452319315
Netherlands,Rene,2,"('Netherlands', 'Rene')",475,2,0.004210526315789474,51,2,0.006424925662032355
Germany,Rene,1,"('Germany', 'Rene')",428,2,0.0011682242990654205,115,2,0.002253716060841102
Netherlands,Willemijn,2,"('Netherlands', 'Willemijn')",475,2,0.004210526315789474,51,3,0.005245929835764224
Ans,Willemijn,1,"('Ans', 'Willemijn')",3,2,0.16666666666666666,4,3,0.11785113019775792
Hsin-Hsuan Meg,Willemijn,1,"('Hsin-Hsuan Meg', 'Willemijn')",1,2,0.5,2,3,0.28867513459481287
Netherlands,Verena,2,"('Netherlands', 'Verena')",475,3,0.002807017543859649,51,3,0.004283283774688237
Austria,Verena,1,"('Austria', 'Verena')",58,3,0.005747126436781609,53,3,0.006012108555900721
Domenico,Verena,1,"('Domenico', 'Verena')",1,3,0.3333333333333333,2,3,0.23570226039551584
Netherlands,Niek,1,"('Netherlands', 'Niek')",475,1,0.002105263157894737,51,2,0.004543108504242547
David,Niek,1,"('David', 'Niek')",29,1,0.034482758620689655,17,2,0.0318464877649241
Netherlands,Steffen,1,"('Netherlands', 'Steffen')",475,1,0.002105263157894737,51,1,0.006424925662032355
Netherlands,Raphie,1,"('Netherlands', 'Raphie')",475,1,0.002105263157894737,51,1,0.006424925662032355
Netherlands,Pieter Jan,1,"('Netherlands', 'Pieter Jan')",475,1,0.002105263157894737,51,1,0.006424925662032355
Netherlands,Niels,2,"('Netherlands', 'Niels')",475,3,0.002807017543859649,51,2,0.005245929835764224
Germany,Niels,3,"('Germany', 'Niels')",428,3,0.007009345794392523,115,2,0.005520454374175988
Netherlands,Stacey,2,"('Netherlands', 'Stacey')",475,1,0.008421052631578947,51,2,0.009086217008485093
Barbara,Stacey,1,"('Barbara', 'Stacey')",6,1,0.16666666666666666,11,2,0.08703882797784893
Netherlands,Pia,1,"('Netherlands', 'Pia')",475,1,0.002105263157894737,51,4,0.0032124628310161774
Finland,Pia,2,"('Finland', 'Pia')",163,1,0.024539877300613498,76,4,0.008984613547288684
Mari,Pia,1,"('Mari', 'Pia')",6,1,0.16666666666666666,3,4,0.11785113019775792
Maiju,Pia,1,"('Maiju', 'Pia')",3,1,0.3333333333333333,4,4,0.14433756729740643
Netherlands,Tjidde,5,"('Netherlands', 'Tjidde')",475,1,0.05263157894736842,51,1,0.032124628310161774
Netherlands,Therese,1,"('Netherlands', 'Therese')",475,1,0.002105263157894737,51,2,0.004543108504242547
Melanie,Therese,1,"('Melanie', 'Therese')",2,1,0.5,3,2,0.28867513459481287
Netherlands,Paraskevas,1,"('Netherlands', 'Paraskevas')",475,1,0.002105263157894737,51,2,0.004543108504242547
Gloria Xiaocheng,Paraskevas,1,"('Gloria Xiaocheng', 'Paraskevas')",1,1,1.0,4,2,0.3535533905932738
Mexico,Rafael,1,"('Mexico', 'Rafael')",46,5,0.004347826086956522,29,3,0.007069300707549023
Francisco,Rafael,1,"('Francisco', 'Rafael')",3,5,0.06666666666666667,2,3,0.10540925533894598
Emilio,Rafael,1,"('Emilio', 'Rafael')",1,5,0.2,3,3,0.14907119849998599
Germany,Luxembourg,1,"('Germany', 'Luxembourg')",428,3,0.000778816199376947,115,3,0.0015024773738940677
France,Luxembourg,2,"('France', 'Luxembourg')",593,3,0.0022484541877459247,150,3,0.0022352997252399085
Francesco,Luxembourg,1,"('Francesco', 'Luxembourg')",4,3,0.08333333333333333,5,3,0.07453559924999298
Germany,Tanja,2,"('Germany', 'Tanja')",428,2,0.004672897196261682,115,2,0.004507432121682204
Maria,Tanja,1,"('Maria', 'Tanja')",15,2,0.03333333333333333,9,2,0.04303314829119352
Germany,Nicki,1,"('Germany', 'Nicki')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,Ingo,2,"('Germany', 'Ingo')",428,1,0.009345794392523364,115,1,0.009014864243364408
Germany,Maria,2,"('Germany', 'Maria')",428,15,0.0006230529595015577,115,13,0.000645567837211949
Finland,Maria,1,"('Finland', 'Maria')",163,15,0.00040899795501022495,76,13,0.0006434015398709618
France,Maria,1,"('France', 'Maria')",593,15,0.00011242270938729624,150,13,0.0002401097071770834
Italy,Maria,2,"('Italy', 'Maria')",219,15,0.0012176560121765602,72,13,0.001140576408191786
Greece,Maria,1,"('Greece', 'Maria')",29,15,0.0022988505747126436,13,13,0.0036881792421952623
Colombia,Maria,1,"('Colombia', 'Maria')",17,15,0.00392156862745098,35,13,0.0029357847585005123
Andranik,Maria,1,"('Andranik', 'Maria')",1,15,0.06666666666666667,2,13,0.05063696835418333
Juan,Maria,2,"('Juan', 'Maria')",8,15,0.03333333333333333,6,13,0.020672455764868074
Jenny,Maria,1,"('Jenny', 'Maria')",3,15,0.022222222222222223,3,13,0.02387049580131443
Andrea,Maria,1,"('Andrea', 'Maria')",11,15,0.006060606060606061,10,13,0.006827887419989189
Giovanni,Maria,1,"('Giovanni', 'Maria')",2,15,0.03333333333333333,5,13,0.022645540682891915
Antonio,Maria,1,"('Antonio', 'Maria')",1,15,0.06666666666666667,3,13,0.04134491152973615
Ezequiel,Maria,1,"('Ezequiel', 'Maria')",1,15,0.06666666666666667,2,13,0.05063696835418333
Germany,Julia,1,"('Germany', 'Julia')",428,2,0.0011682242990654205,115,2,0.002253716060841102
Juergen,Julia,1,"('Juergen', 'Julia')",1,2,0.5,1,2,0.5
Germany,Juergen,1,"('Germany', 'Juergen')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,Susanne,6,"('Germany', 'Susanne')",428,3,0.028037383177570093,115,2,0.011040908748351976
Austria,Susanne,1,"('Austria', 'Susanne')",58,3,0.005747126436781609,53,2,0.0073632991200889
Germany,Philipp,2,"('Germany', 'Philipp')",428,4,0.002336448598130841,115,3,0.002602367148807186
Philipp,Philipp,1,"('Philipp', 'Philipp')",4,4,0.0625,4,3,0.07216878364870322
Bernd,Philipp,1,"('Bernd', 'Philipp')",1,4,0.25,3,3,0.16666666666666666
Germany,Jasmin,1,"('Germany', 'Jasmin')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,Kerstin,2,"('Germany', 'Kerstin')",428,2,0.004672897196261682,115,2,0.004507432121682204
Jasmin,Kerstin,1,"('Jasmin', 'Kerstin')",1,2,0.5,1,2,0.5
Germany,Mark Lee,1,"('Germany', 'Mark Lee')",428,1,0.002336448598130841,115,2,0.0031872358189795535
France,Mark Lee,1,"('France', 'Mark Lee')",593,1,0.0016863406408094434,150,2,0.002370893390552349
Germany,Jamie-Lee,2,"('Germany', 'Jamie-Lee')",428,1,0.009345794392523364,115,1,0.009014864243364408
Germany,Ruediger,3,"('Germany', 'Ruediger')",428,1,0.02102803738317757,115,2,0.009561707456938661
Alina S. Hernandez,Ruediger,1,"('Alina S. Hernandez', 'Ruediger')",4,1,0.25,7,2,0.1336306209562122
Germany,Natalia,1,"('Germany', 'Natalia')",428,3,0.000778816199376947,115,4,0.001301183574403593
France,Natalia,1,"('France', 'Natalia')",593,3,0.0005621135469364812,150,4,0.0009679131735650683
Juan,Natalia,1,"('Juan', 'Natalia')",8,3,0.041666666666666664,6,4,0.041666666666666664
Javier,Natalia,1,"('Javier', 'Natalia')",5,3,0.06666666666666667,5,4,0.05773502691896258
Germany,Silke Astrid,1,"('Germany', 'Silke Astrid')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,Jordi,1,"('Germany', 'Jordi')",428,2,0.0011682242990654205,115,3,0.0018401514580586626
France,Jordi,3,"('France', 'Jordi')",593,2,0.007588532883642495,150,3,0.004106507811765909
Felix,Jordi,1,"('Felix', 'Jordi')",5,2,0.1,11,3,0.055048188256318034
Germany,Lucas,6,"('Germany', 'Lucas')",428,3,0.028037383177570093,115,3,0.009014864243364408
Alina S. Hernandez,Lucas,6,"('Alina S. Hernandez', 'Lucas')",4,3,3.0,7,3,0.3779644730092272
Lucas,Lucas,3,"('Lucas', 'Lucas')",3,3,1.0,2,3,0.408248290463863
Germany,Tobias,2,"('Germany', 'Tobias')",428,7,0.0013351134846461949,115,5,0.0015237901742158797
France,Tobias,6,"('France', 'Tobias')",593,7,0.008672609009877139,150,5,0.003400511532083987
Bjoern,Tobias,1,"('Bjoern', 'Tobias')",2,7,0.07142857142857142,4,5,0.05976143046671968
Rene,Tobias,1,"('Rene', 'Tobias')",2,7,0.07142857142857142,2,5,0.08451542547285165
Christoph,Tobias,1,"('Christoph', 'Tobias')",1,7,0.14285714285714285,2,5,0.11952286093343936
Germany,Markus,2,"('Germany', 'Markus')",428,2,0.004672897196261682,115,1,0.006374471637959107
Germany,Rico,4,"('Germany', 'Rico')",428,1,0.037383177570093455,115,2,0.012748943275918214
France,Rico,1,"('France', 'Rico')",593,1,0.0016863406408094434,150,2,0.002370893390552349
Germany,Mariateresa,1,"('Germany', 'Mariateresa')",428,2,0.0011682242990654205,115,2,0.002253716060841102
Italy,Mariateresa,1,"('Italy', 'Mariateresa')",219,2,0.00228310502283105,72,2,0.003981820688062471
Germany,Wolfgang,2,"('Germany', 'Wolfgang')",428,2,0.004672897196261682,115,3,0.003680302916117325
Moritz,Wolfgang,1,"('Moritz', 'Wolfgang')",5,2,0.1,5,3,0.08164965809277261
Andreas,Wolfgang,1,"('Andreas', 'Wolfgang')",7,2,0.07142857142857142,16,3,0.03857583749052298
Germany,Katharina,2,"('Germany', 'Katharina')",428,2,0.004672897196261682,115,1,0.006374471637959107
Germany,Johannes,1,"('Germany', 'Johannes')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,Manuela,1,"('Germany', 'Manuela')",428,1,0.002336448598130841,115,2,0.0031872358189795535
Jan,Manuela,1,"('Jan', 'Manuela')",2,1,0.5,5,2,0.22360679774997896
Germany,Marlene,1,"('Germany', 'Marlene')",428,2,0.0011682242990654205,115,4,0.0015936179094897768
Ans,Marlene,1,"('Ans', 'Marlene')",3,2,0.16666666666666666,4,4,0.10206207261596575
Jan,Marlene,1,"('Jan', 'Marlene')",2,2,0.25,5,4,0.11180339887498948
Manuela,Marlene,1,"('Manuela', 'Marlene')",1,2,0.5,3,4,0.2041241452319315
Germany,Svenja,1,"('Germany', 'Svenja')",428,1,0.002336448598130841,115,4,0.002253716060841102
Marlene,Svenja,1,"('Marlene', 'Svenja')",2,1,0.5,3,4,0.2041241452319315
Jan,Svenja,1,"('Jan', 'Svenja')",2,1,0.5,5,4,0.15811388300841897
Manuela,Svenja,1,"('Manuela', 'Svenja')",1,1,1.0,3,4,0.28867513459481287
Germany,Jan,1,"('Germany', 'Jan')",428,2,0.0011682242990654205,115,2,0.002253716060841102
Dirk,Jan,1,"('Dirk', 'Jan')",4,2,0.125,6,2,0.10206207261596575
Germany,Niko,1,"('Germany', 'Niko')",428,1,0.002336448598130841,115,2,0.0031872358189795535
Niels,Niko,1,"('Niels', 'Niko')",3,1,0.3333333333333333,4,2,0.2041241452319315
Germany,Sabrina,5,"('Germany', 'Sabrina')",428,3,0.019470404984423675,115,4,0.006505917872017966
Italy,Sabrina,1,"('Italy', 'Sabrina')",219,3,0.0015220700152207,72,4,0.0022989052461176887
Marco,Sabrina,1,"('Marco', 'Sabrina')",5,3,0.06666666666666667,4,4,0.06454972243679027
Lars,Sabrina,1,"('Lars', 'Sabrina')",3,3,0.1111111111111111,3,4,0.09622504486493763
Germany,Jana,1,"('Germany', 'Jana')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,Sophie,4,"('Germany', 'Sophie')",428,4,0.009345794392523364,115,3,0.005204734297614372
Austria,Sophie,1,"('Austria', 'Sophie')",58,4,0.004310344827586207,53,3,0.0052066387397198
Prisca,Sophie,1,"('Prisca', 'Sophie')",2,4,0.125,1,3,0.2041241452319315
Germany,Prisca,5,"('Germany', 'Prisca')",428,2,0.029205607476635514,115,3,0.009200757290293312
Austria,Prisca,2,"('Austria', 'Prisca')",58,2,0.034482758620689655,53,3,0.014726598240177802
Lisa,Prisca,1,"('Lisa', 'Prisca')",5,2,0.1,4,3,0.09128709291752768
Germany,Lisa,2,"('Germany', 'Lisa')",428,5,0.001869158878504673,115,3,0.0023276279388580717
Austria,Lisa,1,"('Austria', 'Lisa')",58,5,0.0034482758620689655,53,3,0.004656959262518923
Kirsten,Lisa,1,"('Kirsten', 'Lisa')",1,5,0.2,2,3,0.18257418583505536
Germany,Wassili,2,"('Germany', 'Wassili')",428,2,0.004672897196261682,115,3,0.003680302916117325
France,Wassili,1,"('France', 'Wassili')",593,2,0.0008431703204047217,150,3,0.001368835937255303
Stefan,Wassili,1,"('Stefan', 'Wassili')",7,2,0.07142857142857142,4,3,0.07715167498104596
Germany,Maxim,2,"('Germany', 'Maxim')",428,2,0.004672897196261682,115,2,0.004507432121682204
Armin Pircher,Maxim,2,"('Armin Pircher', 'Maxim')",2,2,1.0,3,2,0.408248290463863
Germany,Isabelle,1,"('Germany', 'Isabelle')",428,2,0.0011682242990654205,115,3,0.0018401514580586626
France,Isabelle,2,"('France', 'Isabelle')",593,2,0.003372681281618887,150,3,0.002737671874510606
Antoinette,Isabelle,1,"('Antoinette', 'Isabelle')",2,2,0.25,8,3,0.10206207261596575
Germany,Stephanie,1,"('Germany', 'Stephanie')",428,2,0.0011682242990654205,115,2,0.002253716060841102
France,Stephanie,1,"('France', 'Stephanie')",593,2,0.0008431703204047217,150,2,0.0016764747939299314
Germany,Natalija,4,"('Germany', 'Natalija')",428,2,0.018691588785046728,115,2,0.009014864243364408
Natalija,Natalija,1,"('Natalija', 'Natalija')",2,2,0.25,2,2,0.25
Germany,Guli-Sanam,2,"('Germany', 'Guli-Sanam')",428,1,0.009345794392523364,115,1,0.009014864243364408
Germany,Nils Christian,2,"('Germany', 'Nils Christian')",428,1,0.009345794392523364,115,2,0.006374471637959107
Guli-Sanam,Nils Christian,1,"('Guli-Sanam', 'Nils Christian')",1,1,1.0,1,2,0.7071067811865476
Germany,Jie,2,"('Germany', 'Jie')",428,2,0.004672897196261682,115,2,0.004507432121682204
Italy,Jie,1,"('Italy', 'Jie')",219,2,0.00228310502283105,72,2,0.003981820688062471
Germany,Hagen,6,"('Germany', 'Hagen')",428,2,0.04205607476635514,115,2,0.01352229636504661
Hagen,Hagen,1,"('Hagen', 'Hagen')",2,2,0.25,1,2,0.3535533905932738
Germany,Luigino,1,"('Germany', 'Luigino')",428,2,0.0011682242990654205,115,3,0.0018401514580586626
Italy,Luigino,4,"('Italy', 'Luigino')",219,2,0.0365296803652968,72,3,0.013004571910681174
Czech Republic,Luigino,1,"('Czech Republic', 'Luigino')",8,2,0.0625,7,3,0.05455447255899809
Germany,Samuel,2,"('Germany', 'Samuel')",428,1,0.009345794392523364,115,2,0.006374471637959107
Christian,Samuel,1,"('Christian', 'Samuel')",6,1,0.16666666666666666,7,2,0.10910894511799618
Germany,Wolf,1,"('Germany', 'Wolf')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,J. William,1,"('Germany', 'J. William')",428,1,0.002336448598130841,115,1,0.004507432121682204
Germany,Theresa,1,"('Germany', 'Theresa')",428,1,0.002336448598130841,115,2,0.0031872358189795535
France,Theresa,1,"('France', 'Theresa')",593,1,0.0016863406408094434,150,2,0.002370893390552349
Germany,Nikil,4,"('Germany', 'Nikil')",428,2,0.018691588785046728,115,2,0.009014864243364408
Nikil,Nikil,1,"('Nikil', 'Nikil')",2,2,0.25,1,2,0.3535533905932738
Finland,Jari,1,"('Finland', 'Jari')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Meri,3,"('Finland', 'Meri')",163,2,0.027607361963190184,76,2,0.013476920320933025
Anna-Maija,Meri,1,"('Anna-Maija', 'Meri')",4,2,0.125,9,2,0.08333333333333333
Finland,Tuomas,1,"('Finland', 'Tuomas')",163,1,0.006134969325153374,76,3,0.00518726905009188
Anna-Maija,Tuomas,1,"('Anna-Maija', 'Tuomas')",4,1,0.25,9,3,0.09622504486493763
Meri,Tuomas,1,"('Meri', 'Tuomas')",2,1,0.5,2,3,0.28867513459481287
Finland,Marjut,1,"('Finland', 'Marjut')",163,1,0.006134969325153374,76,2,0.00635308116562835
Jeff,Marjut,1,"('Jeff', 'Marjut')",2,1,0.5,2,2,0.3535533905932738
Finland,Rebecca,1,"('Finland', 'Rebecca')",163,1,0.006134969325153374,76,3,0.00518726905009188
Jeff,Rebecca,1,"('Jeff', 'Rebecca')",2,1,0.5,2,3,0.28867513459481287
Marjut,Rebecca,1,"('Marjut', 'Rebecca')",1,1,1.0,1,3,0.5773502691896257
Finland,Katri,1,"('Finland', 'Katri')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Lei,1,"('Finland', 'Lei')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Oana,1,"('Finland', 'Oana')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Salme,1,"('Finland', 'Salme')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Johanna,7,"('Finland', 'Johanna')",163,4,0.07515337423312883,76,2,0.022235784079699224
Anna,Johanna,1,"('Anna', 'Johanna')",7,4,0.03571428571428571,6,2,0.05455447255899809
Finland,Pertti,2,"('Finland', 'Pertti')",163,1,0.024539877300613498,76,1,0.017969227094577368
Finland,Mari,9,"('Finland', 'Mari')",163,6,0.08282208588957055,76,5,0.014763226530949561
Katriina,Mari,1,"('Katriina', 'Mari')",1,6,0.16666666666666666,2,5,0.12909944487358055
Anne,Mari,1,"('Anne', 'Mari')",5,6,0.03333333333333333,13,5,0.022645540682891915
Maiju,Mari,3,"('Maiju', 'Mari')",3,6,0.5,4,5,0.15811388300841897
Joona,Mari,2,"('Joona', 'Mari')",2,6,0.3333333333333333,3,5,0.14907119849998596
Finland,Taru,5,"('Finland', 'Taru')",163,3,0.05112474437627812,76,4,0.0129681726252297
Mari,Taru,3,"('Mari', 'Taru')",6,3,0.5,3,4,0.2041241452319315
Katriina,Taru,1,"('Katriina', 'Taru')",1,3,0.3333333333333333,2,4,0.2041241452319315
Maiju,Taru,1,"('Maiju', 'Taru')",3,3,0.1111111111111111,4,4,0.08333333333333333
Finland,Merja,1,"('Finland', 'Merja')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Katriina,1,"('Finland', 'Katriina')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Tuomo,1,"('Finland', 'Tuomo')",163,1,0.006134969325153374,76,3,0.00518726905009188
Anna-Maija,Tuomo,1,"('Anna-Maija', 'Tuomo')",4,1,0.25,9,3,0.09622504486493763
Sanja,Tuomo,1,"('Sanja', 'Tuomo')",1,1,1.0,1,3,0.5773502691896257
Finland,Sanja,1,"('Finland', 'Sanja')",163,1,0.006134969325153374,76,2,0.00635308116562835
Anna-Maija,Sanja,1,"('Anna-Maija', 'Sanja')",4,1,0.25,9,2,0.11785113019775792
Finland,Teppo,1,"('Finland', 'Teppo')",163,1,0.006134969325153374,76,2,0.00635308116562835
Anna-Maija,Teppo,1,"('Anna-Maija', 'Teppo')",4,1,0.25,9,2,0.11785113019775792
Finland,Maiju,4,"('Finland', 'Maiju')",163,3,0.032719836400818,76,3,0.011979484729718246
Anne,Maiju,1,"('Anne', 'Maiju')",5,3,0.06666666666666667,13,3,0.04134491152973615
Joona,Maiju,1,"('Joona', 'Maiju')",2,3,0.16666666666666666,3,3,0.13608276348795434
Finland,Kirsti,1,"('Finland', 'Kirsti')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Jukka,1,"('Finland', 'Jukka')",163,1,0.006134969325153374,76,1,0.008984613547288684
Finland,Raminta,1,"('Finland', 'Raminta')",163,1,0.006134969325153374,76,3,0.00518726905009188
Anna-Maija,Raminta,1,"('Anna-Maija', 'Raminta')",4,1,0.25,9,3,0.09622504486493763
Lithuania,Raminta,1,"('Lithuania', 'Raminta')",10,1,0.1,20,3,0.040824829046386304
Finland,Joona,2,"('Finland', 'Joona')",163,2,0.012269938650306749,76,2,0.008984613547288684
Anne,Joona,1,"('Anne', 'Joona')",5,2,0.1,13,2,0.06201736729460423
